Date,Open,High,Low,Close,Volume
2025-10-17,109162.640625,109204.953125,108838.296875,108875.359375,0
2025-10-17,108802.453125,108903.6015625,108362.2734375,108439.6796875,0
2025-10-17,108447.1015625,108482.5390625,106756.265625,106829.078125,4144136192
2025-10-17,106777.46875,106777.78125,105566.015625,105566.015625,4914634752
2025-10-17,105586.390625,105606.0078125,104812.8984375,104993.2890625,7350771712
2025-10-17,104886.5859375,105574.1953125,104749.2890625,104749.2890625,48611328
2025-10-17,104606.5078125,104781.9765625,103598.4296875,104708.3984375,4809793536
2025-10-17,104751.8125,106356.6875,104678.703125,105670.03125,4848812032
2025-10-17,105673.28125,106032.640625,105291.703125,105347.0078125,877633536
2025-10-17,105364.015625,106078.640625,104993.9921875,105868.1171875,2296430592
2025-10-17,105744.8671875,106002.953125,104678.1875,105164.78125,9904128
2025-10-17,105162.421875,106720.640625,105158.375,106720.640625,0
2025-10-17,106816.984375,107397.3359375,106343.265625,106409.6640625,0
2025-10-17,106403.1875,106679.0078125,106113.7265625,106424.046875,0
2025-10-17,106464.6328125,107062.1171875,106464.6328125,106619.484375,0
2025-10-17,106703.65625,106871.6484375,106332.25,106490.15625,0
2025-10-17,106490.46875,107180.9765625,106410.296875,107090.890625,0
2025-10-17,107058.65625,107449.5546875,107058.65625,107422.1171875,2282635264
2025-10-17,107372.5625,107437.015625,106927.71875,107047.546875,0
2025-10-17,107037.140625,107037.140625,106447.984375,106447.984375,0
2025-10-18,106474.34375,106864.578125,106408.53125,106839.5078125,0
2025-10-18,106881.4453125,107282.09375,106881.3828125,107165.0546875,0
2025-10-18,107195.0703125,107317.7109375,106572.5,106634.8984375,0
2025-10-18,106656.0234375,107147.390625,106656.0234375,107104.234375,2848522240
2025-10-18,106985.1328125,106985.1328125,106489.4140625,106538.7421875,327884800
2025-10-18,106542.1015625,106859.3046875,106542.1015625,106859.3046875,0
2025-10-18,106864.5390625,106965.734375,106789.03125,106941.203125,0
2025-10-18,106912.5,107480.40625,106838.46875,106838.46875,0
2025-10-18,106729.1328125,106990.3203125,106710.6953125,106828.34375,0
2025-10-18,106770.5546875,106972.328125,106719.7421875,106957.3359375,0
2025-10-18,106957.046875,107172.78125,106853.3359375,106853.3359375,0
2025-10-18,106960.1484375,107071.9921875,106815.1953125,107014.1640625,0
2025-10-18,107252.15625,107340.984375,107041.25,107113.609375,0
2025-10-18,107118.1171875,107130.4453125,106879.234375,106933.453125,0
2025-10-18,106938.828125,107085.84375,106827.03125,107018.765625,0
2025-10-18,107048.1328125,107179.078125,106882.28125,106986.8203125,0
2025-10-18,106987.2265625,107068.1484375,106569.609375,106711.03125,0
2025-10-18,106702.6015625,106941.0546875,106658.4375,106879.75,0
2025-10-18,106910.3125,106910.7421875,106777.3671875,106875.0859375,0
2025-10-18,106875.6328125,107101.359375,106839.34375,107077.109375,0
2025-10-18,107102.859375,107295.9375,107062.7734375,107101.7578125,0
2025-10-18,107054.3515625,107217.7109375,106919.8203125,107208.6015625,0
2025-10-18,107227.1328125,107298.28125,107130.1484375,107154.71875,0
2025-10-18,107156.484375,107219.0625,107058.2890625,107171.265625,2621440
2025-10-19,107198.890625,107256.140625,106789.046875,106927.3671875,0
2025-10-19,106923.3515625,107004.5078125,106805.90625,106972.3125,0
2025-10-19,106978.3671875,107008.4453125,106868.8046875,106883.4921875,0
2025-10-19,106873.328125,107332.8828125,106838.21875,107303.8828125,0
2025-10-19,107285.515625,107285.515625,107045.6875,107089.7578125,1127974912
2025-10-19,107081.7890625,107160.4921875,106846.7578125,106877.984375,0
2025-10-19,106915.78125,106941.484375,106624.8125,106776.4921875,1859547136
2025-10-19,106796.140625,106948.7421875,106742.5625,106802.0234375,0
2025-10-19,106808.8203125,107201.1640625,106330.5,106496.453125,0
2025-10-19,106479.8515625,107751.6484375,106175.34375,107592.75,3560949760
2025-10-19,107610.671875,107874.296875,107361.7890625,107853.875,2577242112
2025-10-19,107881.9765625,108186.9296875,107700.890625,107820.734375,1177362432
2025-10-19,107815.2109375,107843.1640625,107522.296875,107621.125,1595830272
2025-10-19,107620.625,108172.75,107441.4375,108128.6953125,521682944
2025-10-19,108111.1796875,108516.6484375,107957.03125,108495.65625,1952665600
2025-10-19,108489.3515625,108603.8984375,108375.015625,108495.3125,1463091200
2025-10-19,108542.15625,108921.3125,108336.5,108720.609375,0
2025-10-19,108672.3359375,109414.875,108672.3359375,109133.390625,1604333568
2025-10-19,109173.125,109465.265625,109120.171875,109455.9375,1433743360
2025-10-19,109440.5625,109440.5625,108880.5703125,108965.1953125,837664768
2025-10-19,108961.015625,109010.546875,108883.28125,108923.40625,750612480
2025-10-19,108912.0078125,108912.0078125,108673.078125,108805.9765625,184926208
2025-10-19,108791.640625,109379.8359375,108791.640625,109194.921875,1038893056
2025-10-19,109191.171875,109191.171875,108529.453125,108663.375,289816576
2025-10-20,108671.8125,108671.8125,107574.75,108022.6171875,1702461440
2025-10-20,108083.7265625,108280.8125,107956.046875,108120.875,2147753984
2025-10-20,108049.21875,108952.421875,107936.984375,108810.671875,708882432
2025-10-20,108808.90625,110430.0625,108617.1953125,110211.2109375,1819701248
2025-10-20,110288.9921875,110477.8046875,110031.96875,110477.8046875,3015618560
2025-10-20,110463.328125,111134,110340.34375,111010.6796875,797396992
2025-10-20,111047.0546875,111359.8984375,111047.0546875,111347.203125,3122356224
2025-10-20,111344.7421875,111402.65625,111100.3984375,111211.859375,1882517504
2025-10-20,111209.65625,111596.296875,111005.8828125,111160.59375,10694656
2025-10-20,111150.828125,111209.203125,110746.0703125,111013.484375,0
2025-10-20,110989.7578125,111109.109375,110729.265625,110781.109375,0
2025-10-20,110774.3515625,111041.2734375,110696.2109375,111014.3671875,0
2025-10-20,111027.7578125,111206.4609375,110831.6875,110879.1015625,404500480
2025-10-20,110868.8671875,111196.8671875,110627.2109375,111196.8671875,363257856
2025-10-20,111194.296875,111351.9375,110781.90625,111302.25,0
2025-10-20,111306.0859375,111711.03125,111149.234375,111300.4921875,0
2025-10-20,111298.328125,111323.765625,110291.0234375,110734.921875,0
2025-10-20,110752.5546875,111082.2421875,109972.09375,110303.84375,8492281856
2025-10-20,110311.2578125,110949.5625,110269.7109375,110949.5625,1851559936
2025-10-20,110971.140625,111042.390625,110589.8671875,110878.4609375,397176832
2025-10-20,110856.1875,111176.5390625,110724.578125,111036.640625,83869696
2025-10-20,111080.078125,111248.390625,110525.765625,110566.5234375,0
2025-10-20,110583.765625,110900.4453125,110477.1640625,110838.828125,0
2025-10-20,110821.15625,110854.6015625,110576.71875,110605.1875,642351104
2025-10-21,110587.6328125,110587.6328125,110212.3515625,110516.6796875,0
2025-10-21,110496.34375,110496.34375,109694.2734375,109839.125,0
2025-10-21,109899.5859375,109905.890625,109422.6875,109525.609375,1308925952
2025-10-21,109528.109375,109642.75,109181.9453125,109181.9453125,0
2025-10-21,109155.5,109155.5,107735.3671875,107843.015625,1943232512
2025-10-21,107934.828125,107989.34375,107545.8515625,107571.828125,0
2025-10-21,107578.0703125,108126.8671875,107564.0703125,107968.515625,1469198336
2025-10-21,107964.515625,108186.375,107707.328125,108122.0234375,0
2025-10-21,108131.34375,108131.34375,107534.75,107783.546875,0
2025-10-21,107739.703125,107879.40625,107620.71875,107769.9609375,0
2025-10-21,107790.234375,108738.203125,107626.84375,108611.6796875,862990336
2025-10-21,108510.1484375,108641.9375,108235.5625,108604.484375,0
2025-10-21,108615.484375,109450.421875,108548.3984375,108920.34375,2604568576
2025-10-21,108886.953125,108896.0078125,108292.515625,108404.0703125,598487040
2025-10-21,108458.265625,112091.265625,108458.265625,112040.71875,4554489856
2025-10-21,112161.8359375,113536.0234375,111872.984375,113351.0390625,8219615232
2025-10-21,113440.3828125,113938.7890625,112841.3984375,112841.3984375,1693220864
2025-10-21,112793.1484375,112978.015625,111910.8828125,112099.3125,7602397184
2025-10-21,112063.5078125,112283.7734375,111592.6796875,112030.90625,4938784768
2025-10-21,112044.625,112202.359375,111674.796875,111920.5234375,0
2025-10-21,111831.59375,111831.59375,110769.5703125,110983.859375,1730936832
2025-10-21,110940.453125,111144.34375,110257.671875,110947.3515625,2852929536
2025-10-21,110916.078125,110916.078125,108824.2890625,109067.3828125,3574702080
2025-10-21,109110.84375,109479.4296875,108283.7578125,108400.8828125,2897182720
2025-10-22,108380.0078125,108612,107990.3359375,108117.6953125,2574352384
2025-10-22,108065.5390625,108488.765625,108065.5390625,108429.015625,1776312320
2025-10-22,108424.5859375,108650.078125,108311.5,108344.375,0
2025-10-22,108223.8046875,108255.3359375,107950.9765625,108249.3671875,1362485248
2025-10-22,108272.5546875,108652.3046875,108221.890625,108652.3046875,0
2025-10-22,108660,108673.1171875,107948.109375,108213.625,0
2025-10-22,108225.796875,108383.28125,108036.640625,108066.21875,203685888
2025-10-22,108053.5078125,108344,107701.4140625,108344,785506304
2025-10-22,108383.4765625,108395.0078125,108145.375,108288.5078125,0
2025-10-22,108280.34375,108302.5,107867.6015625,108006.6171875,0
2025-10-22,108020.21875,108137.5234375,107698.8125,107698.8125,0
2025-10-22,107724.890625,108180.2265625,106965.2265625,107582.3359375,3664289792
2025-10-22,107596.7578125,108293.6171875,107561.6484375,108066.890625,95485952
2025-10-22,108082.375,108915.3203125,107787.2421875,108915.3203125,0
2025-10-22,108753.3046875,108796.15625,107705.8046875,108796.15625,1860509696
2025-10-22,108899.4140625,109070.765625,107864.90625,108365.640625,0
2025-10-22,108403.4609375,108731.6328125,107983.03125,108415.078125,0
2025-10-22,108242.5,108284.7265625,107630.890625,107781.3125,0
2025-10-22,107770.359375,108183.5,107530.6953125,107978.9296875,0
2025-10-22,108004.9140625,108374.390625,107788.953125,107788.953125,0
2025-10-22,107837.4140625,108003.6796875,107511.5234375,107658.9375,0
2025-10-22,107676.765625,107676.765625,106793.546875,107200.1015625,1144242176
2025-10-22,107178.5078125,107575.0390625,106988.8359375,107207,0
2025-10-22,107232.046875,107885.4609375,107232.046875,107719.2890625,0
2025-10-23,107609.4375,107961.6640625,107563.6640625,107881.53125,0
2025-10-23,107872.484375,108468.859375,107858.5,108196.21875,0
2025-10-23,108181.25,108401.4453125,108118.859375,108371.84375,0
2025-10-23,108428.1953125,108727.1953125,108385.703125,108404.8828125,153485312
2025-10-23,108407.25,108953.1953125,108401.6875,108748.9296875,0
2025-10-23,108726.328125,108999.0859375,108714.7421875,108999.0859375,0
2025-10-23,108987.703125,110241.6484375,108914.8203125,110241.6484375,1859813376
2025-10-23,110241.65625,110241.65625,109295.421875,109303.3203125,0
2025-10-23,109303.4765625,109848.3046875,109303.4765625,109511.3515625,457146368
2025-10-23,109531.984375,109549.5859375,109187.59375,109459.484375,0
2025-10-23,109445.8125,109694.34375,109445.8125,109508.765625,709017600
2025-10-23,109464.9765625,109645.515625,109192.984375,109244.2265625,0
2025-10-23,109274.3203125,109274.3203125,108804.1796875,109109.53125,655581184
2025-10-23,109181.0703125,109585.0390625,108894.0625,109432.5390625,0
2025-10-23,109512.359375,109803.765625,108904.296875,109597.703125,0
2025-10-23,109618.671875,110099.7890625,109591.5546875,109981.8828125,0
2025-10-23,109975.2421875,110527.9375,109724.3984375,110312.9921875,0
2025-10-23,110293.171875,111244.796875,109753.390625,111233.1875,0
2025-10-23,111254.34375,111282.578125,110357.1484375,110589.453125,1492520960
2025-10-23,110591.90625,110591.90625,110193.8515625,110331.484375,0
2025-10-23,110272.0546875,110272.0546875,109521.6171875,109521.6171875,0
2025-10-23,109570.0859375,109758.5390625,109490.9609375,109584.6328125,0
2025-10-23,109588,110155.1875,109588,110011.953125,0
2025-10-23,109990.0546875,110112.546875,109898.21875,110071.640625,0
2025-10-24,110115.0625,110694.5859375,110034.703125,110572.96875,119934976
2025-10-24,110563.34375,110683.8984375,110272.3046875,110628.7578125,0
2025-10-24,110597.9453125,110779.78125,110392.78125,110714.453125,0
2025-10-24,110667.6953125,110667.6953125,110358.328125,110477.9296875,0
2025-10-24,110489.25,111382.0859375,110406.65625,111240.5234375,453677056
2025-10-24,111229.3515625,111303.7109375,111008.4453125,111293.5859375,330559488
2025-10-24,111277.9453125,111496.4921875,111198.8671875,111496.4921875,0
2025-10-24,111480.4921875,111480.4921875,110839.984375,111111.8203125,0
2025-10-24,111097.8515625,111206.53125,110770.6796875,111116.984375,0
2025-10-24,111125.328125,111477.671875,111038.4609375,111325.984375,973201408
2025-10-24,111337.765625,111342.21875,111102.890625,111185.1953125,0
2025-10-24,111157.765625,111251.3359375,110664.8984375,111063.3984375,0
2025-10-24,111150.4453125,111842.53125,110934.9609375,111312.21875,1556836352
2025-10-24,111308.734375,111443.53125,110467.8671875,110897.4765625,435646464
2025-10-24,110953.1171875,110953.1171875,109832.2109375,110167.1171875,1395884032
2025-10-24,110209.0390625,110593.2578125,110012.7265625,110044.8046875,541253632
2025-10-24,110065.1015625,110382.6640625,109866.6953125,110277.1015625,0
2025-10-24,110288.8828125,110588.8671875,110258.2734375,110281.2734375,0
2025-10-24,110288.1796875,110640.734375,110195.2890625,110640.734375,0
2025-10-24,110625.453125,110941.1796875,110580.640625,110626.46875,525914112
2025-10-24,110648.4375,110989.28125,110541.46875,110871.09375,0
2025-10-24,110905.3671875,111121.0234375,110669.4609375,111121.0234375,373522432
2025-10-24,111113.4609375,111148.140625,110981,111079.984375,74981376
2025-10-24,111064.984375,111163.3125,110926.578125,111001.2421875,0
2025-10-25,111042.21875,111072.5234375,110704.40625,110744.3671875,0
2025-10-25,110797.140625,111227.4296875,110797.140625,111050.875,0
2025-10-25,111107,111151.046875,110987.640625,111086.2578125,276320256
2025-10-25,111093.7421875,111147.015625,111045.9921875,111074.65625,0
2025-10-25,111056.578125,111453.0234375,111056.578125,111298,0
2025-10-25,111255.6875,111405.9296875,111115.140625,111360.046875,0
2025-10-25,111490.4609375,111503.484375,111307.28125,111397.140625,0
2025-10-25,111405.796875,111735.1875,111403.0390625,111519.5625,0
2025-10-25,111525.0859375,111785.328125,111503.421875,111785.328125,0
2025-10-25,111784.2265625,111840.796875,111532.4375,111543.375,0
2025-10-25,111540.1328125,111737.9921875,111445.4140625,111633.953125,0
2025-10-25,111614.4921875,111677.3828125,111556.140625,111606.1484375,0
2025-10-25,111598.2890625,111934.421875,111579.3828125,111934.421875,0
2025-10-25,111929.3671875,111929.3671875,111573,111678.609375,0
2025-10-25,111691.109375,111761.125,111570.4296875,111602.8203125,0
2025-10-25,111602.640625,111608.984375,111380.9765625,111404.171875,0
2025-10-25,111412.9921875,111465.2109375,111228.3125,111374.140625,5053507584
2025-10-25,111384.359375,111466.8046875,111336.5,111370.890625,0
2025-10-25,111372.7109375,111734.609375,111354.390625,111696.421875,0
2025-10-25,111726.7890625,111726.7890625,111611.6171875,111622.515625,118685696
2025-10-25,111628.8515625,111661.4609375,111432.8046875,111498.390625,0
2025-10-25,111470.9609375,111470.9609375,111367.8671875,111447.46875,0
2025-10-25,111471.3359375,111691.6953125,111435.96875,111667.625,0
2025-10-25,111650.7421875,111683.109375,111565.890625,111654.6953125,681207808
2025-10-26,111650.640625,111869.8515625,111577.3359375,111745.9296875,324890624
2025-10-26,111736.3828125,111827.1953125,111608.1328125,111635.015625,0
2025-10-26,111648.953125,111689.203125,111466.53125,111474.84375,220712960
2025-10-26,111476.140625,111498.2109375,111284.1953125,111288.1171875,0
2025-10-26,111286.78125,111465.1171875,111268.546875,111439.109375,0
2025-10-26,111441.8671875,111635.4609375,111393.90625,111629.78125,0
2025-10-26,111621.03125,111660.3671875,111557.0234375,111630.1640625,0
2025-10-26,111629.9453125,111726.8828125,111624.078125,111718.9140625,0
2025-10-26,111734.4140625,111852.90625,111734.4140625,111797.9609375,484401152
2025-10-26,111794.4765625,112698.4375,111741.8125,112464.703125,1188720640
2025-10-26,112494.671875,112549.515625,112252.7890625,112450.4296875,939939840
2025-10-26,112468.171875,113329.3828125,112468.171875,113275.234375,1191929856
2025-10-26,113292.453125,113760.40625,113292.453125,113605.4921875,2468548608
2025-10-26,113572.203125,113895.5703125,113343.234375,113723.4375,1655738368
2025-10-26,113709.9921875,113856.453125,113565.921875,113575.6796875,1484914688
2025-10-26,113555.3046875,113696.96875,113453.0078125,113693.71875,255092736
2025-10-26,113695.7890625,113708.1875,113315.171875,113549.6640625,1280444416
2025-10-26,113531.0078125,113711.4765625,113460.6171875,113460.6171875,477335552
2025-10-26,113455.15625,113748.1328125,113452.5703125,113628.78125,219678720
2025-10-26,113608.1875,113697.1953125,113520.5546875,113562.71875,132755456
2025-10-26,113583.4375,113583.4375,113388.390625,113416.015625,133591040
2025-10-26,113366.359375,113549.3984375,113034.421875,113439.9296875,788332544
2025-10-26,113450.8515625,115017.4765625,113450.8515625,114670.8125,3707011072
2025-10-26,114664.7890625,114884.7578125,114409.796875,114455.125,2526691328
2025-10-27,114557.6640625,115073.53125,114431.703125,114819.1953125,1746432000
2025-10-27,114771.8046875,115339.0546875,114720.484375,115296.9296875,350879744
2025-10-27,115285.6875,115432.1953125,114828.8046875,114903.3046875,2316316672
2025-10-27,114890.8828125,115175.9375,114854.0234375,114961.671875,63451136
2025-10-27,114976.34375,115276.2265625,114969.3515625,115244.3671875,1632026624
2025-10-27,115243.8671875,115601.234375,115243.8671875,115572.5703125,518025216
2025-10-27,115558.015625,116070.2890625,115405.1171875,116070.2890625,4065492992
2025-10-27,116002.109375,116078.65625,115500.515625,115579.359375,3715121152
2025-10-27,115562.3515625,115563.3984375,114926.6171875,114994.0078125,2412826624
2025-10-27,115006.6796875,115320.6171875,114835.796875,115263.0703125,0
2025-10-27,115255.3359375,115506.6796875,115157.9765625,115418.3359375,1312452608
2025-10-27,115423.5703125,115505.3046875,115204.21875,115418.453125,0
2025-10-27,115365.765625,115365.765625,115042.0625,115054.4921875,0
2025-10-27,115047.21875,115329.0625,114631.390625,115250.796875,0
2025-10-27,115245.4765625,115271.859375,114604.078125,114802.1484375,1039757312
2025-10-27,114796.4375,115147.3984375,114796.4375,114995.8984375,2818043904
2025-10-27,114951.2265625,115606.6640625,114932.625,115558.9765625,0
2025-10-27,115497.0859375,115664.40625,115330.8671875,115664.40625,1438711808
2025-10-27,115707.828125,115759.40625,115362.6640625,115362.6640625,0
2025-10-27,115325.25,115325.25,114798.515625,114914.3359375,999768064
2025-10-27,114897.9609375,114897.9609375,114478.3125,114515.8828125,945733632
2025-10-27,114488.1640625,114572.3515625,114167.2578125,114447.4921875,1486979072
2025-10-27,114389.015625,114580.078125,114097.0546875,114117.0390625,0
2025-10-27,114116.4609375,114178.421875,113899,114123.109375,716967936
2025-10-28,114117.03125,114303.484375,113859.3828125,113948.3828125,0
2025-10-28,113955.5234375,114499.421875,113955.5234375,114451.5078125,23896064
2025-10-28,114432.0703125,114463.0390625,113712.25,113950.7734375,0
2025-10-28,113930.421875,114079.2109375,113792.4453125,113933.46875,0
2025-10-28,113909.2890625,114045.953125,113827.3125,113977.6953125,836431872
2025-10-28,113982.8984375,113982.8984375,113588.09375,113621.7578125,0
2025-10-28,113619.484375,114161.3046875,113619.484375,114099.1640625,0
2025-10-28,114106.2890625,114296.1640625,114106.2890625,114215.25,0
2025-10-28,114200.59375,114447.234375,114134.3046875,114413.9140625,0
2025-10-28,114411.2109375,114568.3671875,114209.3203125,114516.875,0
2025-10-28,114512.90625,114592.4296875,114436.6796875,114590.4375,358866944
2025-10-28,114588.4375,114615.4921875,114311.96875,114347.1484375,107970560
2025-10-28,114347.9140625,114488.859375,114139.484375,114469.5859375,0
2025-10-28,114446.8046875,115442.03125,114446.8046875,115442.03125,1574985728
2025-10-28,115483.7890625,116049.546875,114350.3203125,115080.40625,2740101120
2025-10-28,115048.5234375,115334.5234375,114545.703125,114707.984375,396738560
2025-10-28,114636.796875,115467.125,114546.09375,115371.1484375,1160093696
2025-10-28,115366.3671875,115559.265625,115286.1484375,115325.6796875,1982386176
2025-10-28,115315.9453125,115333.203125,114683,114936.515625,0
2025-10-28,114977.546875,115013.2890625,113601.609375,113635.1953125,1223270400
2025-10-28,113662.3828125,113662.3828125,112423.9375,112863.7890625,3912286208
2025-10-28,112838.5078125,113191.21875,112291.6796875,113085.8359375,1296687104
2025-10-28,113061.234375,113290.3359375,112866.40625,113239.0625,2126729216
2025-10-28,113247.0703125,113247.0703125,112838.859375,112963.1875,1012371456
2025-10-29,112849.84375,112887.8671875,112541.234375,112545.453125,0
2025-10-29,112518.09375,112907.9375,112127.2890625,112573.2578125,1784881152
2025-10-29,112546.2734375,112760.1015625,112466.0390625,112685.484375,0
2025-10-29,112687.640625,112687.640625,112418.0859375,112539.2265625,321150976
2025-10-29,112543.6796875,112851.640625,112543.6796875,112838.28125,0
2025-10-29,112840.8359375,113337.6640625,112840.8359375,113103.8046875,0
2025-10-29,113071.546875,113339.4296875,113001.171875,113326.2578125,0
2025-10-29,113280.421875,113547.703125,113271.375,113547.703125,478453760
2025-10-29,113565.203125,113626.5390625,113020.9296875,113060.796875,567574528
2025-10-29,113080.5703125,113101.65625,112835.1796875,113024.09375,0
2025-10-29,113001.1875,113165.953125,112819.484375,112900.0390625,1636851712
2025-10-29,112888.171875,113263.7578125,112824.171875,113180.046875,460750848
2025-10-29,113164.171875,113329.6953125,113086.8515625,113172.9453125,0
2025-10-29,113208.7265625,113612.2578125,112816.40625,112935.28125,0
2025-10-29,112927.2734375,112927.2734375,112310.5546875,112419.6640625,0
2025-10-29,112553.953125,112553.953125,111492.3828125,111546.140625,168816640
2025-10-29,111540.6171875,111540.6171875,111034.890625,111172.6796875,1115439104
2025-10-29,111141.5859375,111877.109375,111069.4375,111786.96875,0
2025-10-29,111817.8125,111974.9140625,109653.421875,111056.453125,4713070592
2025-10-29,110819.8984375,111419.0546875,110263.4375,110716.0859375,1285545984
2025-10-29,110716.0859375,111553.15625,110471.734375,111433.90625,0
2025-10-29,111463.2265625,111806.6015625,111407.7890625,111599.0546875,0
2025-10-29,111643.109375,111643.109375,111040.59375,111040.59375,0
2025-10-29,111028.2578125,111042.171875,109900.125,110091.921875,0
2025-10-30,110066,110572.46875,109768.8046875,110551.328125,0
2025-10-30,110562.15625,110710.0078125,110313.6796875,110631.609375,0
2025-10-30,110420.84375,110986.09375,110420.84375,110958.75,537706496
2025-10-30,110963.609375,110963.609375,110606.4921875,110646.21875,53985280
2025-10-30,110726.90625,110726.90625,108085.6953125,108786.546875,5735604224
2025-10-30,108599.828125,110406.9609375,108517.28125,110406.9609375,1699778560
2025-10-30,110297.765625,110925.3515625,110048.625,110831.015625,2217660416
2025-10-30,110780.375,111585.46875,110719.4921875,111356.84375,722911232
2025-10-30,111341.515625,111342.8671875,110735.484375,110736.3359375,0
2025-10-30,110724.4296875,110769.390625,110179.7421875,110231.8828125,887463936
2025-10-30,110137.265625,110208.796875,109887,110105.015625,1753161728
2025-10-30,110112.0078125,110128.8203125,109784.4609375,109796.4765625,0
2025-10-30,109776.0234375,109776.0234375,108374.53125,108398.953125,3105382400
2025-10-30,108345.234375,108710.0390625,107458.8515625,107788.15625,2673287168
2025-10-30,107784.0859375,108323.9296875,107784.0859375,108323.9296875,0
2025-10-30,108312.859375,108312.859375,107389.28125,107748.8828125,0
2025-10-30,107714.4609375,108210.4375,107638.7734375,108065.9296875,0
2025-10-30,108122.6015625,108122.6015625,106869.2421875,107450.15625,1505607680
2025-10-30,107474.875,107507.9609375,106886.4296875,106886.4296875,0
2025-10-30,106822.109375,107107.390625,106452.8984375,106452.8984375,0
2025-10-30,106510.9609375,107514.5546875,106398.71875,107514.5546875,1368104960
2025-10-30,107528.15625,107904.46875,107419.546875,107900.6015625,833847296
2025-10-30,107912.5390625,107912.5390625,107483.9609375,107880.90625,0
2025-10-30,107891.7421875,108300.6015625,107616.546875,108300.6015625,0
2025-10-31,108288.2734375,109500.90625,108288.2734375,109392.8515625,272269312
2025-10-31,109236.109375,109985.84375,109221.1640625,109559.5859375,1424154624
2025-10-31,109594.359375,109641.1953125,108690.3203125,108804.484375,778838016
2025-10-31,108831.8203125,109263.8203125,108667.0625,109224.1875,1214218240
2025-10-31,109211.8515625,110142.8515625,109141.5625,110130.75,0
2025-10-31,109999.3125,109999.3125,109701.1953125,109878.9140625,0
2025-10-31,109873.1875,109923.515625,109507.7265625,109610.796875,0
2025-10-31,109669.9375,109724.8359375,109280.4765625,109461.15625,0
2025-10-31,109421.9921875,110014.4375,109186.0390625,110014.4375,0
2025-10-31,110052.65625,110342.0859375,109805.1796875,109821.1796875,2416336896
2025-10-31,109805.96875,110027.6015625,109727.078125,109788.859375,0
2025-10-31,109801.75,110351.1171875,109465.921875,110351.1171875,0
2025-10-31,110299.34375,110504.2578125,109612.984375,109612.984375,0
2025-10-31,109621.3125,110154.3203125,109489.2578125,110095.3515625,0
2025-10-31,110089.203125,110885.3125,109625.1796875,110795.875,0
2025-10-31,110692.9453125,111004.484375,110133.03125,110160.484375,3826196480
2025-10-31,110169.2421875,110202.078125,108753.390625,108753.390625,530038784
2025-10-31,108605.5546875,109337.6796875,108605.5546875,109226.5078125,0
2025-10-31,109238.171875,109704.8671875,108958.9296875,109316.3203125,2254761984
2025-10-31,109393.671875,110147.203125,109121.71875,109818.265625,0
2025-10-31,109806.0859375,109806.0859375,109419.375,109426.515625,0
2025-10-31,109422.5859375,109683.7109375,109279.1875,109532.765625,0
2025-10-31,109501.3046875,109750.09375,109487.8203125,109581.5546875,0
2025-10-31,109531.1484375,109621.1484375,109487.515625,109561.828125,0
2025-11-01,109559.015625,109702.015625,109373.3203125,109681.0078125,0
2025-11-01,109672.515625,109976.359375,109660.1796875,109722.546875,0
2025-11-01,109690.03125,109795.328125,109434.53125,109754.1640625,0
2025-11-01,109741.65625,110207.2265625,109741.65625,110170.6484375,0
2025-11-01,110167.9453125,110390.5390625,110096.28125,110236.9453125,0
2025-11-01,110239.4609375,110295.40625,110019.1875,110056.4140625,0
2025-11-01,110078.953125,110099.09375,109905.6796875,109945.1953125,0
2025-11-01,109930.6796875,110177.9453125,109930.6796875,110013.703125,0
2025-11-01,110004.578125,110184.9453125,110004.578125,110157.546875,0
2025-11-01,110182.4375,110182.4375,109929.46875,109939.71875,0
2025-11-01,109974.984375,110085.859375,109812.46875,110055.15625,0
2025-11-01,110063.296875,110164.15625,109955,110065.5,0
2025-11-01,110089.96875,110128.328125,109986.84375,109993.09375,0
2025-11-01,109985.7265625,109992.2421875,109709.9296875,109898.7890625,0
2025-11-01,109922.5859375,109940.34375,109702.1953125,109889.7109375,0
2025-11-01,109898.203125,110328.2109375,109869.1796875,110190.203125,0
2025-11-01,110297.8046875,110548.96875,110233.71875,110508.953125,0
2025-11-01,110534.328125,110534.328125,110264.671875,110280.65625,0
2025-11-01,110294.8203125,110444.0703125,110291.1328125,110415.6171875,0
2025-11-01,110400.9921875,110400.9921875,110292.9609375,110383.53125,0
2025-11-01,110366.375,110551.515625,110366.375,110494.8828125,0
2025-11-01,110502.7890625,110529.9375,109895.546875,109895.546875,0
2025-11-01,109902.0546875,110056.7265625,109864.7421875,110056.7265625,733171712
2025-11-01,110036.375,110093.375,109951.46875,110093.375,0
2025-11-02,110033.5546875,110033.78125,109903.5703125,109915.125,0
2025-11-02,109923.609375,110063.5,109880.5390625,109935.140625,0
2025-11-02,109908.6484375,110141.8203125,109871.640625,109995.2265625,0
2025-11-02,109991.40625,110003.46875,109925.125,109994.1796875,23160832
2025-11-02,109999.671875,110666.9921875,109988.9921875,110666.9921875,223827968
2025-11-02,110626.8359375,110665.1171875,110292.3828125,110493.890625,2491854848
2025-11-02,110476.84375,110690,110299.125,110636.0703125,971266048
2025-11-02,110636.3203125,110980.5546875,110437.53125,110886.0078125,0
2025-11-02,110925.125,110930.125,110690.609375,110754.9921875,1356912640
2025-11-02,110792.9375,111000.359375,110502.34375,110665.265625,0
